status,gene_symbol,gene_name,chromosome,genetic_category,gene_score,syndromic,number_of_reports,Gene.name.1,Gene.stable.ID,cds_length,ensembl_gene_id
9,ZNF804A,Zinc finger protein 804A,2,"Rare Single Gene Mutation, Genetic Association",3,0,11,Zfp804a,ENSMUSG00000070866,3603,ENSG00000170396
9,TDO2,"tryptophan 2,3-dioxygenase",4,Genetic Association,4,0,4,Tdo2,ENSMUSG00000028011,1164,ENSG00000151790
9,TDO2,"tryptophan 2,3-dioxygenase",4,Genetic Association,4,0,4,Tdo2,ENSMUSG00000028011,1164,ENSG00000262635
9,TECTA,tectorin alpha,11,Rare Single Gene Mutation,4,0,5,Tecta,ENSMUSG00000037705,6453,ENSG00000109927
9,TERF2,Telomeric repeat binding factor 2,16,Rare Single Gene Mutation,3,0,3,Terf2,ENSMUSG00000031921,539,ENSG00000132604
9,TERT,telomerase reverse transcriptase,5,"Rare Single Gene Mutation, Functional",5,0,2,Tert,ENSMUSG00000021611,3369,ENSG00000164362
9,TET2,Tet methylcytosine dioxygenase 2,4,Rare Single Gene Mutation,3,0,4,Tet2,ENSMUSG00000040943,5763,ENSG00000168769
9,TGM3,transglutaminase 3,20,Rare Single Gene Mutation,6,0,5,Tgm3,ENSMUSG00000027401,2082,ENSG00000125780
9,THBS1,Thrombospondin 1,15,"Rare Single Gene Mutation, Genetic Association",4,0,2,Thbs1,ENSMUSG00000040152,3516,ENSG00000137801
9,TM4SF19,transmembrane 4 L six family member 19,3,Rare Single Gene Mutation,4,0,3,Tm4sf19,ENSMUSG00000079625,621,ENSG00000145107
9,TNRC6B,Trinucleotide repeat containing 6B,22,Rare Single Gene Mutation,2,0,5,Tnrc6b,ENSMUSG00000047888,5433,ENSG00000100354
9,TOMM20,Translocase of outer mitochondrial membrane 20 homolog (yeast),1,Functional,5,0,1,Tomm20,ENSMUSG00000093904,438,ENSG00000173726
9,TOP1,Topoisomerase (DNA) I,20,"Rare Single Gene Mutation, Functional",5,0,6,Top1,ENSMUSG00000070544,2304,ENSG00000198900
9,TOP3B,Topoisomerase (DNA) III beta,22,"Rare Single Gene Mutation, Genetic Association, Functional",4,0,5,Top3b,ENSMUSG00000022779,2589,ENSG00000100038
9,TPO,Thyroid peroxidase,2,Genetic Association,4,0,1,Tpo,ENSMUSG00000020673,2745,ENSG00000277603
9,TPO,Thyroid peroxidase,2,Genetic Association,4,0,1,Tpo,ENSMUSG00000020673,2745,ENSG00000115705
9,TRIM33,Tripartite motif containing 33,1,Genetic Association,4,0,1,Trim33,ENSMUSG00000033014,577,ENSG00000197323
9,TRPC6,"Transient receptor potential cation channel, subfamily C, member 6",11,Rare Single Gene Mutation,3,0,2,Trpc6,ENSMUSG00000031997,2793,ENSG00000137672
9,TRPM1,transient receptor potential cation channel subfamily M member 1,15,Rare Single Gene Mutation,3,0,3,Trpm1,ENSMUSG00000030523,3249,ENSG00000274965
9,TRPM1,transient receptor potential cation channel subfamily M member 1,15,Rare Single Gene Mutation,3,0,3,Trpm1,ENSMUSG00000030523,3249,ENSG00000134160
9,TSHZ3,teashirt zinc finger homeobox 3,19,Rare Single Gene Mutation,4,0,2,Tshz3,ENSMUSG00000021217,3246,ENSG00000121297
9,TERB2,telomere repeat binding bouquet formation protein 2,15,Rare Single Gene Mutation,4,0,1,Terb2,ENSMUSG00000027229,657,ENSG00000167014
9,TSN,translin,2,Functional,5,0,3,Tsn,ENSMUSG00000026374,687,ENSG00000211460
9,TSPAN17,tetraspanin 17,5,Rare Single Gene Mutation,4,0,3,Tspan17,ENSMUSG00000025875,577,ENSG00000048140
9,TTC25,tetratricopeptide repeat domain 25,17,Genetic Association,4,0,1,Ttc25,ENSMUSG00000006784,1521,ENSG00000204815
9,TTI2,TELO2 interacting protein 2,8,Rare Single Gene Mutation,NA,1,1,Tti2,ENSMUSG00000031577,1539,ENSG00000129696
9,TYR,tyrosinase,11,"Rare Single Gene Mutation, Functional",5,0,3,Tyr,ENSMUSG00000004651,1602,ENSG00000077498
9,UBA6,Ubiquitin-like modifier activating enzyme 6,4,Functional,5,0,2,Uba6,ENSMUSG00000035898,3162,ENSG00000033178
9,UBE2H,"ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)",7,Genetic Association,4,0,2,Ube2h,ENSMUSG00000039159,552,ENSG00000186591
9,UBE3C,Ubiquitin protein ligase E3C,7,Rare Single Gene Mutation,3,0,4,Ube3c,ENSMUSG00000039000,3252,ENSG00000009335
9,UBN2,ubinuclein 2,7,Rare Single Gene Mutation,2,0,3,Ubn2,ENSMUSG00000038538,3951,ENSG00000157741
9,UBR5,ubiquitin protein ligase E3 component n-recognin 5,8,Rare Single Gene Mutation,3,0,6,Ubr5,ENSMUSG00000037487,8379,ENSG00000104517
9,UBR7,ubiquitin protein ligase E3 component n-recognin 7 (putative),14,Rare Single Gene Mutation,5,0,1,Ubr7,ENSMUSG00000041712,1278,ENSG00000012963
9,UBR7,ubiquitin protein ligase E3 component n-recognin 7 (putative),14,Rare Single Gene Mutation,5,0,1,Ubr7,ENSMUSG00000041712,1278,ENSG00000278787
9,UCN3,urocortin 3,10,Functional,5,0,1,Ucn3,ENSMUSG00000044988,495,ENSG00000178473
9,UNC13A,unc-13 homolog A,19,"Rare Single Gene Mutation, Syndromic",4,1,5,Unc13a,ENSMUSG00000034799,5139,ENSG00000130477
9,UNC79,"unc-79 homolog, NALCN channel complex subunit",14,Rare Single Gene Mutation,3,0,2,Unc79,ENSMUSG00000021198,7791,ENSG00000133958
9,UNC79,"unc-79 homolog, NALCN channel complex subunit",14,Rare Single Gene Mutation,3,0,2,Unc79,ENSMUSG00000021198,7791,ENSG00000276416
9,UPB1,beta-ureidopropionase 1,22,Rare Single Gene Mutation,5,0,1,Upb1,ENSMUSG00000033427,1182,ENSG00000100024
9,USH2A,usherin,1,Rare Single Gene Mutation,4,0,3,Ush2a,ENSMUSG00000026609,713,ENSG00000042781
9,USP15,ubiquitin specific peptidase 15,12,Rare Single Gene Mutation,2,0,3,Usp15,ENSMUSG00000020124,2859,ENSG00000135655
9,USP45,Ubiquitin specific peptidase 45,6,Rare Single Gene Mutation,3,0,2,Usp45,ENSMUSG00000040455,462,ENSG00000123552
9,USP9Y,"ubiquitin specific peptidase 9, Y-linked",Y,"Rare Single Gene Mutation, Genetic Association",4,0,2,Usp9y,ENSMUSG00000069044,7671,ENSG00000114374
9,VASH1,vasohibin 1,14,Genetic Association,4,0,4,Vash1,ENSMUSG00000021256,1128,ENSG00000071246
9,VIL1,Villin 1,2,Rare Single Gene Mutation,3,0,1,Vil1,ENSMUSG00000026175,2484,ENSG00000127831
9,VLDLR,Very low density lipoprotein receptor,9,Functional,5,0,3,Vldlr,ENSMUSG00000024924,2622,ENSG00000147852
9,VRK3,vaccinia related kinase 3,19,Functional,5,0,1,Vrk3,ENSMUSG00000002205,614,ENSG00000105053
9,VSIG4,V-set and immunoglobulin domain containing 4,X,Rare Single Gene Mutation,4,0,2,Vsig4,ENSMUSG00000044206,843,ENSG00000155659
9,WDR93,WD repeat domain 93,15,Rare Single Gene Mutation,5,0,1,Wdr93,ENSMUSG00000039099,2088,ENSG00000140527
9,WNT1,"Wingless-type MMTV integration site family, member 1",12,Genetic Association,4,0,3,Wnt1,ENSMUSG00000022997,1113,ENSG00000125084
9,XIRP1,xin actin-binding repeat containing 1,3,Rare Single Gene Mutation,6,0,7,Xirp1,ENSMUSG00000079243,3399,ENSG00000168334
9,YTHDC2,YTH domain containing 2,5,"Rare Single Gene Mutation, Genetic Association",4,0,5,Ythdc2,ENSMUSG00000034653,4338,ENSG00000047188
9,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,17,Rare Single Gene Mutation,4,0,5,NA,NA,NA,ENSG00000108953
9,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,17,Rare Single Gene Mutation,4,0,5,NA,NA,NA,ENSG00000274474
9,ZBTB16,Zinc finger and BTB domain containing 16,11,Genetic Association,4,0,1,Zbtb16,ENSMUSG00000066687,2022,ENSG00000109906
9,ZC3H4,zinc finger CCCH-type containing 4,19,Rare Single Gene Mutation,3,0,3,Zc3h4,ENSMUSG00000059273,3768,ENSG00000130749
9,ZNF18,zinc finger protein 18,17,Rare Single Gene Mutation,4,0,1,Zkscan6,ENSMUSG00000018347,1671,ENSG00000154957
9,ZNF292,zinc finger protein 292,6,Rare Single Gene Mutation,4,0,3,Zfp292,ENSMUSG00000039967,8082,ENSG00000188994
9,ZNF385B,Zinc finger protein 385B,2,Genetic Association,4,0,2,Zfp385b,ENSMUSG00000027016,1449,ENSG00000144331
9,ZNF517,Zinc finger protein 517,8,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000197363
9,TSPOAP1,TSPO associated protein 1,17,Rare Single Gene Mutation,4,0,5,Tspoap1,ENSMUSG00000034156,5541,ENSG00000005379
9,PRSS38,"Protease, serine, 38",1,"Rare Single Gene Mutation, Genetic Association",NA,0,3,Prss38,ENSMUSG00000049291,969,ENSG00000185888
9,PTPRC,"protein tyrosine phosphatase, receptor type, C",1,"Rare Single Gene Mutation, Genetic Association",NA,0,8,Ptprc,ENSMUSG00000026395,283,ENSG00000081237
9,PTPRC,"protein tyrosine phosphatase, receptor type, C",1,"Rare Single Gene Mutation, Genetic Association",NA,0,8,Ptprc,ENSMUSG00000026395,283,ENSG00000262418
9,PXDN,Peroxidasin homolog (Drosophila),2,Rare Single Gene Mutation,NA,0,4,Pxdn,ENSMUSG00000020674,4428,ENSG00000130508
9,RAB19,"RAB19, member RAS oncogene family",7,Rare Single Gene Mutation,NA,0,1,Rab19,ENSMUSG00000029923,654,ENSG00000146955
9,RASD1,ras related dexamethasone induced 1,17,Functional,NA,0,1,Rasd1,ENSMUSG00000049892,843,ENSG00000108551
9,RASSF5,Ras association domain family member 5,1,"Rare Single Gene Mutation, Genetic Association",NA,0,2,Rassf5,ENSMUSG00000026430,798,ENSG00000266094
9,RPP25,ribonuclease P and MRP subunit p25,15,Functional,NA,0,1,Rpp25,ENSMUSG00000062309,600,ENSG00000178718
9,SASH1,SAM and SH3 domain containing 1,6,Rare Single Gene Mutation,NA,0,2,Sash1,ENSMUSG00000015305,3693,ENSG00000111961
9,SCN5A,"Sodium channel, voltage-gated, type V, alpha subunit",3,Rare Single Gene Mutation,NA,0,2,Scn5a,ENSMUSG00000032511,6060,ENSG00000183873
9,SCN7A,"Sodium channel, voltage-gated, type VII, alpha subunit",2,Rare Single Gene Mutation,NA,0,3,Scn7a,ENSMUSG00000034810,5046,ENSG00000136546
9,SDK1,Sidekick cell adhesion molecule 1,7,"Rare Single Gene Mutation, Genetic Association",NA,0,4,Sdk1,ENSMUSG00000039683,6582,ENSG00000146555
9,SERPINE1,"Serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1",7,Genetic Association,NA,0,2,Serpine1,ENSMUSG00000037411,1209,ENSG00000106366
9,SLC24A2,solute carrier family 24 member 2,9,Rare Single Gene Mutation,NA,0,3,Slc24a2,ENSMUSG00000037996,2136,ENSG00000155886
9,SLC39A11,solute carrier family 39 member 11,17,Genetic Association,NA,0,1,Slc39a11,ENSMUSG00000041654,1008,ENSG00000282291
9,SLC39A11,solute carrier family 39 member 11,17,Genetic Association,NA,0,1,Slc39a11,ENSMUSG00000041654,1008,ENSG00000133195
9,SLC39A11,solute carrier family 39 member 11,17,Genetic Association,NA,0,1,Slc39a11,ENSMUSG00000041654,1008,ENSG00000285189
9,SLIT3,slit guidance ligand 3,5,Rare Single Gene Mutation,NA,0,3,Slit3,ENSMUSG00000056427,4572,ENSG00000184347
9,SRD5A2,"Steroid-5-alpha-reductase, alpha polypeptide 2 (3-oxo-5 alpha-steroid delta 4-dehydrogenase alpha 2)",2,"Rare Single Gene Mutation, Genetic Association",NA,0,3,Srd5a2,ENSMUSG00000038541,765,ENSG00000277893
9,SYT3,synaptotagmin III,19,Rare Single Gene Mutation,NA,0,1,Syt3,ENSMUSG00000030731,1764,ENSG00000213023
9,TBC1D7,"TBC1 domain family, member 7",6,"Rare Single Gene Mutation, Functional",NA,0,4,Tbc1d7,ENSMUSG00000021368,882,ENSG00000145979
9,TH,tyrosine hydroxylase,11,"Rare Single Gene Mutation, Genetic Association",NA,0,8,Th,ENSMUSG00000000214,1212,ENSG00000180176
9,THAP8,THAP domain containing 8,19,Rare Single Gene Mutation,NA,0,1,NA,NA,NA,ENSG00000161277
9,THRA,thyroid hormone receptor alpha,17,"Rare Single Gene Mutation, Functional",NA,0,3,Thra,ENSMUSG00000058756,1479,ENSG00000126351
9,UTRN,Utrophin,6,Rare Single Gene Mutation,NA,0,1,Utrn,ENSMUSG00000019820,10293,ENSG00000152818
9,VIP,Vasoactive intestinal peptide,6,"Rare Single Gene Mutation, Functional",NA,0,6,Vip,ENSMUSG00000019772,516,ENSG00000146469
9,YEATS2,YEATS domain containing 2,3,Genetic Association,NA,0,1,Yeats2,ENSMUSG00000041215,4065,ENSG00000163872
9,ZNF407,Zinc finger protein 407,18,"Rare Single Gene Mutation, Syndromic",NA,0,5,Zfp407,ENSMUSG00000048410,6741,ENSG00000215421
9,ZNF548,zinc finger protein 548,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000188785
9,ZNF559,Zinc finger protein 559,19,Rare Single Gene Mutation,4,0,3,NA,NA,NA,ENSG00000188321
9,ZNF626,zinc finger protein 626,19,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000188171
9,ZNF713,Zinc finger protein 713,7,Rare Single Gene Mutation,4,0,1,A430033K04Rik,ENSMUSG00000056014,2043,ENSG00000178665
9,ZNF774,Zinc finger protein 774,15,Rare Single Gene Mutation,4,0,2,NA,NA,NA,ENSG00000196391
9,ZNF8,Zinc finger protein 8,19,Rare Single Gene Mutation,5,0,1,Zfp128,ENSMUSG00000060397,1719,ENSG00000278129
9,ZNF827,Zinc finger protein 827,4,Genetic Association,4,0,1,Zfp827,ENSMUSG00000071064,3237,ENSG00000151612
9,ZSWIM5,"zinc finger, SWIM-type containing 5",1,Rare Single Gene Mutation,6,0,1,Zswim5,ENSMUSG00000033948,3567,ENSG00000162415
9,ZWILCH,zwilchkinetochore protein,15,Rare Single Gene Mutation,4,0,3,Zwilch,ENSMUSG00000032400,1791,ENSG00000174442
